Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
3396,0.83,Premium,F,SI2,61.4,59.0,6.08,6.04,3.72,2840
13271,0.33,Premium,G,VS1,,59.0,4.51,4.54,2.68,666
22767,1.15,Ideal,F,SI2,60.6,58.0,6.75,6.79,4.1,5635
13812,0.5,Premium,H,SI1,58.7,59.0,5.15,5.11,3.01,1091
22702,0.4,Ideal,G,VS1,61.3,55.0,4.78,4.75,2.92,1125
26428,1.0,Good,I,VS1,63.9,56.0,6.37,6.18,4.01,4581
9148,1.61,Premium,G,SI1,62.6,58.0,7.48,7.45,4.67,11303
22206,1.03,Ideal,F,I1,61.1,55.0,6.54,6.51,3.99,3507
17635,0.32,Ideal,E,VS2,61.8,54.0,4.43,4.4,2.73,768
25038,0.4,Ideal,F,VVS2,60.4,56.0,4.79,4.82,2.9,994
14031,0.41,Ideal,E,VS2,61.8,56.0,4.78,4.74,2.94,999
9331,1.17,Ideal,G,VS2,61.3,56.0,6.81,6.79,4.17,7548
7511,2.0,Very Good,I,VS2,,62.0,8.17,8.2,4.8,15923
8142,1.11,Fair,H,SI2,64.4,58.0,6.55,6.5,4.2,3730
21114,0.24,Premium,D,VS2,61.4,55.0,4.05,3.99,2.47,485
19706,1.05,Premium,F,VS2,62.6,58.0,6.5,6.47,4.06,7154
18376,0.4,Ideal,E,SI1,62.5,57.0,4.74,4.7,2.95,907
2780,0.52,Ideal,G,VVS2,61.5,56.0,5.18,5.2,3.19,1911
1992,0.5,Ideal,E,VS2,61.3,55.0,5.13,5.15,3.15,1695
14063,0.3,Ideal,G,VVS1,62.1,57.0,4.27,4.29,2.66,764
13680,0.41,Very Good,E,SI2,61.9,55.0,4.77,4.8,2.96,683
24880,0.3,Ideal,D,VS2,62.3,56.0,4.32,4.29,2.68,911
17670,1.5,Very Good,I,VS1,62.2,59.0,7.27,7.3,4.53,10164
3487,0.32,Ideal,I,VS1,62.3,56.0,4.37,4.4,2.73,471
17602,0.23,Very Good,F,VVS2,60.3,58.0,3.99,4.03,2.42,530
13801,1.2,Very Good,G,VS1,63.4,56.0,6.74,6.7,4.26,8596
19391,0.41,Very Good,F,VS1,61.2,57.0,4.77,4.8,2.93,1007
10787,1.02,Good,E,SI1,63.7,62.0,6.31,6.4,4.05,4443
3908,1.0,Premium,D,SI1,62.3,60.0,6.23,6.19,3.87,4469
2906,0.34,Premium,E,SI1,61.8,58.0,4.5,4.47,2.77,765
17965,0.53,Ideal,G,VVS2,61.7,56.0,5.2,5.23,3.22,1948
25142,2.05,Ideal,G,SI1,61.9,57.0,8.1,8.16,5.03,18787
10600,0.52,Ideal,D,VS2,62.6,56.0,5.11,5.14,3.21,1822
2763,1.53,Premium,H,SI1,61.0,61.0,7.45,7.4,4.53,10659
10354,0.55,Ideal,E,VS1,61.2,54.0,5.3,5.32,3.25,1996
6656,1.22,Ideal,G,VVS2,60.0,58.0,6.95,6.99,4.18,11003
13278,1.08,Premium,G,SI2,60.3,58.0,6.72,6.65,4.03,4442
26745,0.8,Premium,H,VS2,61.2,53.0,6.05,5.98,3.68,2867
8163,0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,1286
2820,0.41,Ideal,G,VS2,62.1,57.0,4.78,4.72,2.95,1061
4380,0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,909
24754,0.77,Very Good,D,SI1,58.6,59.0,6.0,6.04,3.53,3160
25240,0.82,Ideal,I,VS1,62.3,57.0,5.98,6.02,3.74,2522
10145,0.61,Premium,G,VS1,62.7,57.0,5.43,5.36,3.38,2192
22159,0.7,Very Good,G,SI1,62.5,59.0,5.69,5.73,3.57,2545
20434,1.01,Fair,F,VS2,64.5,58.0,6.28,6.18,4.02,5226
20394,1.27,Ideal,H,SI2,61.8,57.0,6.93,6.96,4.29,6403
15986,1.14,Ideal,H,VS2,62.6,56.0,6.68,6.65,4.17,6095
18251,0.38,Premium,J,VS1,62.1,60.0,4.6,4.64,2.87,600
22438,0.9,Premium,G,VS1,62.7,58.0,6.15,6.06,3.83,4579
15086,0.34,Premium,D,VS2,60.4,60.0,4.56,4.51,2.74,1033
25705,0.33,Ideal,D,SI2,61.3,56.0,4.45,4.49,2.74,492
19392,1.07,Very Good,G,SI1,60.5,62.0,6.6,6.69,4.02,4861
3562,0.45,Ideal,H,SI1,61.3,55.0,4.96,4.99,3.05,790
12229,1.57,Premium,G,SI2,61.1,61.0,7.46,7.43,4.55,8572
11066,1.1,Premium,H,SI1,60.4,60.0,6.72,6.68,4.05,5056
14628,1.11,Premium,H,SI1,61.5,59.0,6.69,6.64,4.1,5315
25886,1.0,Good,E,SI2,62.1,61.0,6.36,6.4,3.96,4307
8172,1.06,Ideal,F,VS2,61.2,57.0,6.58,6.55,4.02,7592
24727,1.2,Good,H,SI1,63.6,57.0,6.79,6.74,4.3,5975
22216,2.02,Very Good,H,SI2,60.8,60.0,8.07,8.15,4.93,14498
5534,1.42,Very Good,E,SI1,61.1,62.0,7.17,7.2,4.39,9278
16374,1.23,Ideal,E,VVS2,61.7,57.0,6.85,6.91,4.25,12539
1235,1.06,Ideal,G,VVS2,61.4,57.0,6.52,6.55,4.01,8726
11020,0.4,Very Good,F,VVS1,61.9,59.0,4.71,4.75,2.93,1111
4055,2.01,Very Good,I,VS2,59.6,62.0,8.17,8.25,4.89,15919
24596,1.01,Good,H,VS1,63.8,59.0,6.3,6.34,4.03,5416
15130,0.51,Very Good,G,SI1,62.7,59.0,5.07,5.13,3.2,1243
26011,0.7,Ideal,G,VVS2,61.6,57.0,5.74,5.71,3.53,3725
12482,0.39,Fair,G,IF,,61.0,4.83,4.88,2.77,1127
26791,0.51,Good,F,SI1,64.0,57.0,5.06,5.01,3.22,1274
867,0.3,Ideal,D,VVS1,62.2,57.0,4.35,4.3,2.69,1112
4141,0.35,Premium,E,VS2,60.9,59.0,4.56,4.54,2.77,984
12606,2.01,Very Good,I,VS1,63.0,59.0,7.87,7.94,4.98,18500
14247,0.35,Premium,F,VS2,62.0,59.0,4.51,4.55,2.81,706
18506,1.08,Ideal,E,VVS1,61.5,58.0,6.57,6.64,4.06,13994
15847,1.5,Premium,D,SI2,59.6,59.0,7.54,7.46,4.47,7076
459,0.7,Ideal,E,VS1,60.5,56.0,5.78,5.83,3.51,3419
5346,0.33,Ideal,I,SI1,61.5,57.0,4.46,4.49,2.75,445
11699,1.0,Premium,E,SI1,61.0,61.0,6.45,6.4,3.92,4805
16007,1.02,Ideal,G,VS1,62.1,58.0,6.4,6.45,3.99,6857
11319,0.33,Premium,E,SI2,60.0,59.0,4.49,4.47,2.69,594
9050,1.02,Ideal,H,VVS2,60.9,57.0,6.49,6.44,3.94,4798
22368,0.73,Ideal,E,VS1,62.8,57.0,5.75,5.78,3.62,3327
17868,0.3,Very Good,G,VS2,63.5,54.0,4.28,4.25,2.71,675
5400,0.84,Very Good,F,SI2,62.8,57.0,5.99,6.04,3.78,2656
19076,0.59,Ideal,E,SI1,62.2,55.0,5.39,5.42,3.36,1561
1581,0.63,Ideal,I,VS2,62.1,54.0,5.51,5.54,3.43,1423
4443,1.04,Ideal,H,VS2,60.7,56.0,6.56,6.61,4.0,5805
17915,0.53,Premium,E,VS2,61.6,57.0,5.21,5.18,3.2,1813
3067,1.01,Very Good,E,VVS1,63.2,54.0,6.41,6.31,4.02,10498
20920,0.82,Premium,H,VS2,62.6,59.0,5.99,5.93,3.73,2939
5479,0.5,Premium,G,I1,62.2,59.0,5.07,5.03,3.14,1020
14498,1.01,Very Good,D,SI1,62.2,58.0,6.36,6.4,3.97,5122
8461,0.82,Ideal,E,SI1,61.8,53.0,6.02,6.05,3.73,3979
10499,1.21,Ideal,F,SI2,61.8,57.0,6.87,6.82,4.23,6105
17997,0.58,Ideal,I,VS2,62.0,54.0,5.35,5.39,3.33,1279
20276,0.51,Very Good,G,VVS2,62.6,59.0,5.08,5.11,3.19,1768
13911,0.5,Good,D,SI1,63.6,58.0,5.05,5.08,3.22,1436
14248,1.5,Very Good,J,VS2,60.5,63.0,7.27,7.32,4.41,7177
2882,1.36,Premium,G,I1,62.1,57.0,7.11,7.06,4.4,4509
24025,1.01,Ideal,E,SI1,62.1,54.0,6.5,6.41,4.01,5599
13137,2.09,Very Good,F,SI2,60.2,61.0,8.32,8.29,5.0,15773
2453,0.32,Premium,H,VVS2,61.0,58.0,4.44,4.41,2.7,828
10590,0.25,Very Good,F,IF,61.1,54.0,4.08,4.11,2.5,633
5292,1.03,Premium,D,SI2,62.3,58.0,6.5,6.4,4.03,3675
10179,0.41,Very Good,D,SI1,63.4,56.0,4.76,4.73,3.01,907
9420,0.28,Very Good,D,VVS2,62.2,59.0,4.18,4.21,2.61,642
5517,1.51,Ideal,G,VVS2,60.5,56.0,7.45,7.42,4.5,15303
23272,0.32,Ideal,E,VVS2,62.3,56.0,4.37,4.4,2.73,842
668,1.6,Premium,J,SI1,62.2,58.0,7.48,7.54,4.67,7550
1885,0.3,Premium,G,VS1,62.0,60.0,4.28,4.23,2.64,776
16508,0.51,Ideal,D,VS1,60.9,57.0,5.2,5.17,3.16,1845
4794,0.5,Premium,E,SI2,59.4,60.0,5.21,5.16,3.08,1181
16875,2.0,Fair,E,SI1,65.7,60.0,7.7,7.8,5.09,15330
2943,1.02,Very Good,G,VS2,60.9,56.0,6.47,6.51,3.95,6432
19092,2.02,Ideal,H,SI2,62.1,57.0,8.13,8.09,5.04,10826
9932,0.54,Very Good,I,SI2,62.9,57.0,5.18,5.21,3.27,1105
14157,0.31,Premium,H,VVS2,61.4,59.0,4.35,4.38,2.68,625
25051,0.7,Fair,F,SI1,65.9,59.0,5.53,5.49,3.63,2167
10700,1.0,Fair,I,I1,68.6,56.0,6.2,6.08,4.22,1805
17253,0.38,Good,H,SI1,63.3,57.0,4.58,4.62,2.91,633
5183,0.32,Ideal,D,VVS1,62.6,57.0,4.34,4.41,2.74,917
25603,0.31,Very Good,G,SI2,62.3,57.0,4.33,4.37,2.71,408
8876,0.92,Ideal,H,SI2,,57.0,6.3,6.29,3.81,3854
7420,0.39,Good,G,IF,63.5,56.0,4.65,4.67,2.96,1213
15476,0.31,Ideal,D,VS1,61.6,55.0,4.3,4.33,2.66,713
22551,0.76,Very Good,F,SI1,62.9,57.0,5.79,5.81,3.65,2770
22674,1.71,Good,G,SI2,63.7,57.0,7.54,7.5,4.79,6847
24115,0.9,Very Good,F,I1,61.9,59.0,6.16,6.18,3.82,2199
5262,0.42,Very Good,E,VVS2,59.4,60.0,4.88,4.91,2.91,1262
19373,0.41,Ideal,F,VVS1,61.3,54.0,4.79,4.84,2.95,1196
13878,0.34,Ideal,E,SI1,61.7,56.0,4.49,4.52,2.78,596
1401,1.3,Ideal,G,IF,61.3,56.0,7.03,7.06,4.32,12932
7030,2.09,Ideal,J,VS1,61.2,59.0,8.31,8.22,5.06,15172
22007,0.61,Very Good,D,SI1,58.5,58.0,5.54,5.64,3.27,1828
7498,0.54,Ideal,E,VS2,61.1,57.0,5.24,5.26,3.21,1825
1274,0.58,Ideal,F,SI1,62.3,54.0,5.36,5.39,3.35,1401
15727,0.32,Premium,E,SI1,61.9,59.0,4.36,4.39,2.71,561
21638,0.32,Ideal,F,VS2,62.4,57.0,4.38,4.34,2.72,828
25929,1.4,Premium,G,SI2,62.0,60.0,7.16,7.1,4.42,7357
4125,0.81,Very Good,I,VS2,64.0,60.0,5.84,5.88,3.75,2714
18594,0.38,Ideal,H,VVS1,60.7,55.0,4.71,4.74,2.87,1219
9728,0.3,Premium,H,SI1,60.1,55.0,4.41,4.38,2.64,554
20574,0.23,Very Good,E,VVS1,60.0,59.0,3.97,4.03,2.4,530
23866,0.54,Very Good,F,SI1,63.3,56.0,5.24,5.21,3.31,1389
10203,1.01,Premium,F,VVS1,60.8,58.0,6.55,6.48,3.96,10341
7700,0.38,Ideal,D,VVS1,61.3,56.0,4.65,4.71,2.87,1400
13013,0.72,Premium,F,VVS2,61.1,58.0,5.78,5.84,3.55,3250
12107,0.91,Premium,D,SI2,62.0,62.0,6.25,6.16,3.85,3403
8591,0.71,Premium,G,VS2,61.9,62.0,5.72,5.69,3.53,2694
2113,0.31,Ideal,I,SI1,62.7,56.0,4.3,4.34,2.71,408
4748,1.01,Very Good,G,SI1,63.7,60.0,6.31,6.35,4.03,5192
7317,0.31,Premium,G,VS2,59.9,59.0,4.38,4.4,2.63,544
14463,2.24,Ideal,H,SI2,61.4,56.0,8.38,8.43,5.16,16300
13197,1.01,Very Good,I,SI1,63.4,55.0,6.39,6.35,4.04,4185
9081,0.3,Very Good,G,VVS1,62.1,61.0,4.27,4.3,2.66,789
6106,1.23,Ideal,D,VVS2,62.4,55.0,6.87,6.82,4.27,13653
10542,0.36,Ideal,F,VVS2,62.4,55.0,4.54,4.57,2.84,896
1775,1.01,Very Good,H,SI1,59.3,62.0,6.57,6.55,3.89,4868
15021,0.59,Ideal,D,VS1,62.0,56.0,5.35,5.39,3.33,2319
14316,1.5,Very Good,G,VS1,62.4,57.0,7.24,7.31,4.54,13379
2719,1.1,Premium,H,SI2,62.6,57.0,6.6,6.56,4.12,4435
9957,0.3,Ideal,H,VS1,62.4,55.0,4.32,4.34,2.7,545
16775,0.82,Premium,F,SI1,61.1,60.0,6.02,5.96,3.66,3080
5755,1.05,Very Good,I,SI2,62.3,59.0,6.42,6.46,4.01,3742
20173,1.22,Ideal,G,VVS1,61.1,56.0,6.91,6.94,4.23,10888
7696,1.21,Ideal,E,VS1,61.7,56.0,6.82,6.85,4.22,12111
12257,0.51,Very Good,G,VS1,62.4,60.0,5.05,5.08,3.16,1752
11530,0.33,Ideal,G,VVS2,63.0,57.0,4.42,4.38,2.77,965
11223,0.3,Ideal,E,VS2,62.3,57.0,4.32,4.29,2.68,844
19058,0.59,Ideal,D,SI1,61.3,59.0,5.36,5.4,3.3,1793
16996,0.31,Premium,G,SI1,62.1,58.0,4.33,4.36,2.7,462
26810,1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,4432
25827,0.74,Ideal,I,VS1,62.0,56.0,5.79,5.82,3.6,2947
10293,1.29,Ideal,J,SI1,61.5,57.0,7.0,7.06,4.32,6097
13741,1.27,Ideal,E,SI2,60.2,57.0,7.09,7.14,4.28,6383
16908,0.31,Premium,D,SI1,60.6,59.0,4.39,4.35,2.65,684
23769,0.31,Ideal,G,SI1,62.1,54.0,4.34,4.36,2.7,493
13684,0.72,Fair,H,VVS2,56.5,68.0,6.03,5.89,3.37,2608
3329,2.22,Ideal,G,SI2,60.9,57.0,8.47,8.42,5.14,15584
18831,0.33,Very Good,H,VS1,62.9,59.0,4.35,4.4,2.75,579
19747,0.9,Very Good,H,VS1,62.2,59.0,6.14,6.18,3.83,4324
8705,0.3,Ideal,E,SI1,62.9,57.0,4.32,4.27,2.7,675
19301,0.4,Ideal,G,VVS1,61.2,56.0,4.74,4.8,2.92,1059
7968,0.55,Premium,G,VS1,62.0,57.0,5.3,5.25,3.27,1881
688,0.31,Ideal,H,VS2,62.6,57.0,4.38,4.34,2.73,628
10211,1.03,Very Good,G,I1,60.8,57.0,6.51,6.55,3.97,3018
516,1.52,Premium,F,VS2,59.4,55.0,7.52,7.46,4.45,14388
5724,0.71,Very Good,I,SI1,62.6,59.0,5.67,5.7,3.56,2218
922,1.5,Very Good,I,SI1,63.5,59.0,7.16,7.08,4.52,8081
315,0.59,Ideal,H,VS2,62.2,59.0,5.38,5.34,3.33,1648
22340,1.0,Good,F,SI1,63.8,58.0,6.28,6.22,3.99,4586
20514,0.53,Ideal,F,VS1,,55.0,5.24,5.21,3.22,1740
16943,0.3,Premium,E,VS2,62.4,59.0,4.26,4.3,2.67,658
9596,0.33,Premium,I,VS2,61.1,59.0,4.4,4.44,2.7,463
20391,1.09,Premium,J,VS1,59.3,57.0,6.79,6.74,4.01,4303
19365,2.15,Ideal,I,SI1,60.9,56.0,8.38,8.33,5.09,13006
18744,0.52,Ideal,E,VS2,60.4,57.0,5.22,5.17,3.14,1694
8427,1.5,Very Good,D,SI2,63.1,56.0,7.17,7.28,4.56,9783
132,0.3,Ideal,G,VVS2,62.7,57.0,4.26,4.29,2.68,684
16435,1.5,Ideal,H,VS2,62.8,57.0,7.3,7.25,4.57,11159
25677,1.02,Ideal,D,VS1,60.5,56.0,6.55,6.48,3.94,8181
10426,0.59,Ideal,E,VS1,62.3,56.0,5.4,5.38,3.36,2294
22296,0.26,Good,F,VVS1,64.0,57.0,4.06,4.03,2.59,679
25105,0.7,Ideal,H,VVS1,60.3,56.0,5.77,5.82,3.49,3524
223,0.55,Premium,E,VS2,61.4,57.0,5.29,5.27,3.24,1881
16838,0.36,Very Good,D,SI2,63.0,59.0,4.49,4.52,2.84,501
22306,1.26,Premium,J,SI1,61.7,58.0,6.99,6.91,4.29,5207
9569,1.23,Premium,H,SI2,61.2,57.0,6.89,6.86,4.21,5373
19396,1.25,Very Good,I,SI2,61.0,60.0,6.93,6.98,4.24,4950
1395,0.41,Ideal,H,IF,61.8,55.0,4.79,4.82,2.97,1100
15071,0.91,Ideal,F,SI1,62.3,56.0,6.16,6.19,3.85,4267
5185,0.64,Ideal,I,SI2,61.2,55.0,5.54,5.6,3.41,1257
21177,0.5,Premium,E,SI1,59.9,58.0,5.18,5.17,3.1,1593
19666,0.31,Premium,F,VS2,62.0,60.0,4.3,4.34,2.68,625
17299,0.7,Very Good,G,VS1,63.2,56.0,5.61,5.56,3.53,2535
3296,1.5,Premium,I,VS2,62.5,59.0,7.3,7.26,4.55,9055
4971,1.0,Ideal,E,VS2,62.1,56.0,6.42,6.39,3.98,6720
21604,2.03,Very Good,I,SI1,62.9,57.0,8.02,8.06,5.06,15153
5227,0.9,Ideal,H,SI2,62.1,55.0,6.17,6.2,3.84,4001
5857,0.41,Premium,F,VVS2,60.1,58.0,4.79,4.83,2.89,1115
20878,0.53,Ideal,F,VS2,61.7,57.0,5.23,5.21,3.22,1832
25650,0.41,Premium,G,SI1,62.6,59.0,4.77,4.72,2.97,923
24327,0.3,Ideal,F,IF,61.8,56.0,4.31,4.33,2.67,886
15270,1.01,Very Good,H,VVS1,60.6,56.0,6.5,6.53,3.95,6733
972,0.3,Ideal,G,SI2,61.9,57.0,4.28,4.31,2.66,422
24514,0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,1107
633,2.01,Premium,J,SI2,62.8,58.0,8.09,8.0,5.05,12407
17978,0.48,Ideal,F,SI2,61.0,57.0,5.05,5.08,3.09,918
13106,1.35,Fair,I,SI2,66.5,57.0,6.79,6.74,4.5,4423
19772,0.32,Ideal,I,IF,61.4,57.0,4.39,4.44,2.71,655
11619,0.56,Ideal,I,VVS1,61.1,55.0,5.35,5.33,3.26,1743
8756,1.59,Very Good,D,VS2,61.4,60.0,7.47,7.6,4.63,12846
305,0.42,Very Good,F,VS1,60.9,58.0,4.84,4.88,2.96,910
25761,1.24,Premium,H,SI2,62.3,58.0,6.84,6.8,4.25,4444
9982,0.36,Ideal,H,VVS2,61.3,55.0,4.62,4.64,2.84,705
25641,2.01,Very Good,H,SI1,62.2,60.0,8.05,8.0,4.99,17434
21519,0.55,Ideal,D,VS2,62.3,55.0,5.24,5.29,3.28,1928
2272,0.61,Premium,H,VS2,62.8,59.0,5.44,5.3,3.37,1719
8715,1.0,Ideal,D,SI1,62.5,55.0,6.42,6.34,3.99,6664
14726,0.32,Premium,I,SI1,62.7,58.0,4.37,4.34,2.73,554
18754,0.26,Good,D,VVS2,63.6,56.0,4.06,4.09,2.59,564
4940,0.57,Ideal,E,VVS1,61.8,56.0,5.33,5.35,3.3,2739
8467,0.54,Ideal,F,VS1,61.1,55.0,5.26,5.32,3.23,2083
7051,0.72,Very Good,F,VS1,63.3,57.0,5.68,5.75,3.62,3219
6451,2.02,Ideal,J,SI2,62.7,56.9,8.03,8.07,5.05,11314
11456,0.3,Very Good,I,VS1,61.8,63.0,4.26,4.29,2.64,442
7194,1.4,Ideal,H,SI2,61.2,56.0,7.18,7.23,4.41,7084
22918,1.05,Very Good,E,VS1,61.6,58.0,6.53,6.56,4.03,7521
9826,1.02,Premium,F,SI2,60.4,60.0,6.53,6.49,3.93,4238
8890,0.5,Very Good,H,VS1,61.6,57.0,5.11,5.13,3.15,1598
2818,1.23,Ideal,J,VS2,61.8,56.0,6.87,6.81,4.23,4986
25032,0.7,Good,D,VS2,63.9,58.0,5.58,5.62,3.58,3087
7833,0.7,Very Good,I,SI1,59.4,62.0,5.77,5.82,3.44,2058
15063,0.34,Ideal,H,VVS2,61.8,54.0,4.49,4.47,2.77,880
16304,0.52,Ideal,E,VS1,61.7,56.0,5.13,5.18,3.18,1742
25193,0.9,Very Good,I,VS2,61.6,57.0,6.13,6.17,3.79,3581
13691,1.33,Premium,I,SI2,62.3,59.0,7.01,6.98,4.36,5765
19966,2.0,Fair,H,SI2,64.5,56.0,7.93,7.86,5.09,11655
12249,1.2,Ideal,E,VVS2,61.5,57.0,6.79,6.89,4.21,11883
13594,0.32,Premium,E,VS2,61.3,59.0,4.35,4.39,2.68,702
14575,0.36,Ideal,D,SI1,61.2,57.0,4.59,4.63,2.82,663
21694,0.5,Ideal,H,VS2,60.8,56.0,5.17,5.19,3.14,1446
12228,1.01,Ideal,E,SI1,62.0,57.0,6.38,6.45,3.98,5235
12724,0.94,Premium,D,SI1,58.4,58.0,6.51,6.41,3.77,4817
9759,1.7,Ideal,H,VS1,62.4,55.0,7.69,7.61,4.77,13949
7534,0.9,Ideal,G,SI1,62.6,56.0,6.16,6.23,3.88,3841
11982,0.9,Very Good,D,VS1,60.3,58.0,6.23,6.28,3.77,5331
6236,1.01,Very Good,G,VVS2,63.0,59.0,6.34,6.41,4.01,6843
3985,0.35,Ideal,D,VS2,62.4,55.0,4.48,4.52,2.81,829
22602,0.56,Premium,E,VS2,59.9,58.0,5.37,5.34,3.21,2167
3209,0.7,Premium,F,SI1,59.5,57.0,5.81,5.79,3.45,2596
15737,1.0,Premium,F,SI1,62.3,59.0,6.43,6.37,3.99,5292
4023,0.66,Ideal,G,SI1,61.7,55.0,5.64,5.6,3.47,1885
25284,0.63,Ideal,G,SI1,61.7,54.0,5.52,5.56,3.42,1628
14733,0.31,Premium,G,VS2,62.4,59.0,4.38,4.34,2.72,698
11625,1.03,Ideal,F,VVS1,62.1,56.3,6.43,6.5,4.02,10619
366,0.73,Ideal,G,VS2,62.5,56.0,5.78,5.74,3.6,2586
23556,0.8,Very Good,F,VS1,63.6,57.0,5.82,5.91,3.73,3559
13184,0.9,Good,E,SI1,63.8,56.0,6.09,6.17,3.91,3510
5621,0.32,Ideal,D,SI1,62.7,54.0,4.35,4.39,2.74,589
7799,1.08,Very Good,E,SI2,62.9,59.0,6.44,6.53,4.08,5018
8797,0.62,Ideal,I,VVS2,62.6,57.0,5.47,5.5,3.44,1615
7432,0.33,Ideal,G,VS2,61.7,55.9,4.45,4.49,2.75,604
597,1.3,Ideal,G,VS1,62.4,56.0,7.03,6.95,4.36,6928
18876,0.75,Premium,J,VS1,61.6,57.0,5.88,5.84,3.61,1998
21162,0.25,Very Good,D,VS1,63.0,59.0,3.97,4.0,2.51,436
24336,1.51,Very Good,I,VS1,61.1,61.0,7.32,7.37,4.49,10215
8444,0.7,Very Good,G,VS1,62.8,57.0,5.63,5.68,3.55,2475
26378,1.6,Ideal,J,VS1,62.1,57.0,7.46,7.54,4.66,8904
6903,1.01,Premium,E,SI1,62.9,58.0,6.41,6.35,4.01,5599
24513,0.44,Very Good,I,VVS1,60.8,57.0,4.88,4.93,2.98,926
12377,0.43,Ideal,G,VS1,61.9,55.0,4.84,4.86,3.0,943
12342,1.43,Very Good,J,VS2,62.8,56.0,7.13,7.19,4.5,6579
17295,1.52,Ideal,I,VVS1,61.9,56.0,7.37,7.34,4.55,11168
213,1.19,Ideal,G,VVS2,60.8,59.0,6.84,6.81,4.15,9524
10731,0.3,Premium,G,VS1,62.5,59.0,4.32,4.25,2.68,787
22530,1.51,Premium,J,VS2,59.6,60.0,7.58,7.48,4.49,7553
9315,1.31,Ideal,G,SI1,63.4,57.0,6.97,6.87,4.4,7277
17283,0.43,Premium,D,SI1,61.2,60.0,4.8,4.84,2.95,774
16305,0.4,Very Good,F,VS2,62.9,57.0,4.69,4.72,2.96,842
26220,1.51,Premium,F,IF,60.5,61.0,7.5,7.4,4.45,18102
15964,0.59,Premium,I,IF,61.2,58.0,5.38,5.41,3.3,1866
5875,0.4,Ideal,G,IF,61.8,55.0,4.75,4.79,2.95,1239
26177,1.0,Premium,E,SI2,60.5,61.0,6.38,6.31,3.84,4077
25627,1.65,Ideal,G,VS2,60.8,56.0,7.65,7.7,4.67,14456
24658,1.16,Ideal,I,VS2,59.3,56.0,6.84,6.88,4.07,4869
4375,1.03,Premium,G,SI2,60.6,60.0,6.53,6.5,3.95,4557
26043,0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,2041
23242,1.23,Ideal,I,SI2,62.3,55.0,6.85,6.82,4.26,4773
2888,0.26,Premium,H,VS1,62.3,59.0,4.1,4.06,2.54,491
18042,1.26,Ideal,G,VS2,61.5,57.0,6.94,6.89,4.25,5792
14689,0.41,Very Good,F,SI1,63.1,56.0,4.73,4.69,2.97,878
22608,1.56,Premium,D,SI2,61.1,56.0,7.54,7.45,4.58,8858
21030,1.52,Very Good,G,VS2,61.9,56.0,7.28,7.39,4.54,13161
25897,0.5,Good,E,VS1,61.0,61.0,5.07,5.12,3.11,1714
1889,0.51,Ideal,E,VS2,61.4,57.0,5.16,5.13,3.16,1781
12972,0.9,Good,G,SI2,58.4,55.0,6.34,6.39,3.72,3269
26182,0.7,Very Good,D,SI1,61.8,55.0,5.73,5.76,3.55,2726
2359,1.5,Very Good,D,VS2,63.8,55.0,7.24,7.28,4.63,13629
4892,1.73,Very Good,I,SI1,60.9,59.0,7.71,7.68,4.69,11554
15274,0.47,Good,H,VS1,65.1,59.0,4.81,4.87,3.15,1031
8392,2.21,Premium,H,SI2,61.3,60.0,8.35,8.33,5.11,14032
16945,1.31,Ideal,I,SI2,63.6,55.0,6.98,6.92,4.42,5546
26140,1.36,Ideal,F,SI2,62.0,56.0,7.08,7.11,4.4,7157
26221,0.7,Very Good,H,SI1,62.8,57.0,5.61,5.66,3.54,2214
8303,2.06,Ideal,D,SI2,60.3,56.0,8.29,8.25,4.99,18371
19672,0.91,Good,F,SI2,56.9,62.0,6.51,6.45,3.69,2461
15332,0.7,Fair,G,I1,62.5,59.0,5.65,5.48,3.48,1069
10220,1.01,Ideal,G,VVS2,62.4,59.0,6.34,6.41,3.98,7806
16973,1.14,Good,G,SI2,63.7,60.0,6.69,6.6,4.24,4233
7423,1.0,Premium,F,SI1,62.6,60.0,6.32,6.3,3.95,5292
1594,1.9,Premium,G,SI2,63.0,58.0,7.93,7.86,4.97,13919
1502,0.42,Ideal,G,VVS1,60.0,57.0,4.86,4.84,2.91,1235
24949,0.32,Premium,F,VVS2,61.8,60.0,4.41,4.36,2.71,1008
7067,1.51,Very Good,H,VS2,62.3,61.0,7.27,7.3,4.54,9821
14589,0.23,Very Good,F,VVS2,60.8,59.0,3.97,3.99,2.42,472
19551,0.8,Fair,G,SI2,64.6,55.0,5.86,5.75,3.75,2318
1382,0.26,Very Good,F,VVS1,61.7,57.0,4.09,4.13,2.53,657
24488,0.3,Premium,E,VS2,62.1,59.0,4.29,4.27,2.66,844
17705,0.71,Premium,F,SI2,62.3,60.0,5.7,5.67,3.54,2169
2314,0.3,Ideal,E,VVS1,61.3,57.0,4.32,4.36,2.66,1071
25320,0.44,Ideal,G,VS1,61.9,54.0,4.89,4.93,3.04,915
21310,1.0,Ideal,H,SI1,61.4,55.0,6.49,6.44,3.97,4469
